id,URL,Title,EnTitle,JpTitle,AltTitle,JpArtistName,AltArtistName,MAL URL,AnimeTitle,AnimeEnTitle,AnimeJpTitle,Season,Pic,Relation
1096,https://open.spotify.com/track/4KOK1NTV3qjb02DIRDBB2c,Ultra Theory,,,,斉藤 壮馬,Soma Saito; Saito Soma; Souma Saitou; Saitou Souma; Sooma Saitoo; Saitoo Sooma,https://myanimelist.net/anime/35847/,SSSS.Gridman,,SSSS.GRIDMAN,Fall 2018,https://cdn.myanimelist.net/images/anime/1973/95616.jpg,OST
1097,https://open.spotify.com/track/3kmsVvcpMpxmWHOMOZkXIa,Glass Beads,,,,宮本侑芽,Miyamoto Yume,https://myanimelist.net/anime/35847/,SSSS.Gridman,,SSSS.GRIDMAN,Fall 2018,https://cdn.myanimelist.net/images/anime/1973/95616.jpg,OST
1098,https://open.spotify.com/track/0LAmcUvp3C8yGx93TfXLT0,Motto Kimi wo Shiritai,,,,上田 麗奈,Ueda Reina,https://myanimelist.net/anime/35847/,SSSS.Gridman,,SSSS.GRIDMAN,Fall 2018,https://cdn.myanimelist.net/images/anime/1973/95616.jpg,OST
1099,https://open.spotify.com/track/3i39tneE7KYt1tbn7DfXrX,"Code ""Gridman""",,,Code Gridman,緑川 光,Midorikawa Hikaru,https://myanimelist.net/anime/35847/,SSSS.Gridman,,SSSS.GRIDMAN,Fall 2018,https://cdn.myanimelist.net/images/anime/1973/95616.jpg,OST
1100,https://open.spotify.com/track/5rYoElxCsuCUAMo1KAbA9U,My Way,,,,鈴村 健一,Suzumura Kenichi,https://myanimelist.net/anime/35847/,SSSS.Gridman,,SSSS.GRIDMAN,Fall 2018,https://cdn.myanimelist.net/images/anime/1973/95616.jpg,OST
1101,https://open.spotify.com/track/3ahElk7MesH1oMXxzwMNPE,Good Luck Lilac,,グッドラック ライラック,,本渡 楓; 千本木 彩花; 東城 日沙子 Tōjō Hisako,Hondo Kaede; Senbongi Sayaka; Hisako Tojo; Tojo Hisako; Hisako Toujou; Toujou Hisako; Hisako Toojoo; Toojoo Hisako,https://myanimelist.net/anime/35427/,Animegataris,Anime-Gataris,アニメガタリズ,Fall 2017,https://cdn.myanimelist.net/images/anime/12/89686.jpg,ED1
1102,https://open.spotify.com/track/1qI7X3Mbo0OuDLPaYZj1pw,MIND CONDUCTOR,,,,小林 友里花,Yurika Kobayashi; Kobayashi Yurika,https://myanimelist.net/anime/33489/,Little Witch Academia (TV),Little Witch Academia,リトルウィッチアカデミア,Winter 2017,https://cdn.myanimelist.net/images/anime/13/83934.jpg,OP2
1103,https://open.spotify.com/track/1WOxlIcQ9xt9hOKu87Peif,DEAD OR LIE,,,,黒崎 真音,,https://myanimelist.net/anime/32189/,Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen,Danganronpa 3: The End of Hope's Peak High School - Future Arc,ダンガンロンパ3 -The End of 希望ヶ峰学園- 未来編,Summer 2016,https://cdn.myanimelist.net/images/anime/10/80931.jpg,OP1
1104,https://open.spotify.com/track/77spgc3VsjeFMi8ged5cOO,Kami-iro Awase,,カミイロアワセ,Kimi iro Awase; Kimiiro Awase,,,https://myanimelist.net/anime/33028/,Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen,Danganronpa 3: The End of Hope's Peak High School - Despair Arc,ダンガンロンパ3 -The End of 希望ヶ峰学園- 絶望編,Summer 2016,https://cdn.myanimelist.net/images/anime/4/80932.jpg,OP1
1105,https://open.spotify.com/track/1Qxd7LFn6e3D4742Y6YI6P,Zettai Kibou Birthday,,絶対希望バースデー,,緒方 恵美,Ogata Megumi,https://myanimelist.net/anime/33028/,Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen,Danganronpa 3: The End of Hope's Peak High School - Despair Arc,ダンガンロンパ3 -The End of 希望ヶ峰学園- 絶望編,Summer 2016,https://cdn.myanimelist.net/images/anime/4/80932.jpg,ED1
1106,https://open.spotify.com/track/6znjpMeEGShkoSfFAduJyc,Never Say Never (TV Size),,,,,,https://myanimelist.net/anime/16592/,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,Danganronpa: The Animation,ダンガンロンパ 希望の学園と絶望の高校生 THE ANIMATION,Summer 2013,https://cdn.myanimelist.net/images/anime/4/51463.jpg,OP2
1107,https://open.spotify.com/track/10lASQ1YkiBFn1wiARFwPe,Zetsubousei: Hero Chiryouyaku,,絶望性:ヒーロー治療薬,Zetsubousei Hero Chiryouyaku,スズム; そらる,,https://myanimelist.net/anime/16592/,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,Danganronpa: The Animation,ダンガンロンパ 希望の学園と絶望の高校生 THE ANIMATION,Summer 2013,https://cdn.myanimelist.net/images/anime/4/51463.jpg,ED1
1108,https://open.spotify.com/track/5X5q1iRJlplTiirFSAKDS6,Saisei -rebuild- re:build ver,,再生-rebuild- re:build ver.,Saisei rebuild re:build ver; Saisei rebuild rebuild ver,緒方 恵美,Ogata Megumi,https://myanimelist.net/anime/16592/,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,Danganronpa: The Animation,ダンガンロンパ 希望の学園と絶望の高校生 THE ANIMATION,Summer 2013,https://cdn.myanimelist.net/images/anime/4/51463.jpg,ED2
1109,https://open.spotify.com/track/2gf0opwEqL1OmIQT8WdhOJ,secret arms,,,,中山 怜香,Reika Nakayama; Nakayama Reika,https://myanimelist.net/anime/28979/,To LOVE-Ru Darkness 2nd,To LOVE Ru Darkness 2,To LOVEる -とらぶる- ダークネス2nd,Summer 2015,https://cdn.myanimelist.net/images/anime/5/69847.jpg,OP1
1110,https://open.spotify.com/track/2zcexjzFwNj6uomgoTcGhM,Step,,,,クラリス; Kurarisu,,https://myanimelist.net/anime/18897/,Nisekoi,Nisekoi: False Love,ニセコイ,Winter 2014,https://cdn.myanimelist.net/images/anime/13/75587.jpg,OP2
1111,https://open.spotify.com/track/254FAW8agT5ePrypOck8yA,HIGHSCHOOL OF THE DEAD,,,,岸田教団&THE明星ロケッツ; Kishida Kyōdan ando ji Akeboshi Rokettsu,,https://myanimelist.net/anime/8074/,Highschool of the Dead,High School of the Dead,学園黙示録 HIGHSCHOOL OF THE DEAD,Summer 2010,https://cdn.myanimelist.net/images/anime/11/78311.jpg,OP1
1112,https://open.spotify.com/track/1ZyO5l7Lg7fAX9s0VOA4jf,forever we can make it!,,,,,,https://myanimelist.net/anime/3455/,To LOVE-Ru,To LOVE Ru,To LOVEる -とらぶる-,Spring 2008,https://cdn.myanimelist.net/images/anime/13/22544.jpg,OP1
1113,https://open.spotify.com/track/03JAxK9FmaSXnIZ6GxEcej,The Loneliest Girl,,,,ナイ・ブリックス; セレイナ・アン,,https://myanimelist.net/anime/37435/,Carole & Tuesday,,キャロル&チューズデイ,Spring 2019,https://cdn.myanimelist.net/images/anime/1611/96157.jpg,OST: EP2; EP12
1114,https://open.spotify.com/track/6QTvkIUU6qlxKbzqxYbrqh,Fighter,,ファイター,,バンプ・オブ・チキン; Banpu Obu Chikin,,https://myanimelist.net/anime/31646/,3-gatsu no Lion,March comes in like a lion,3月のライオン,Fall 2016,https://cdn.myanimelist.net/images/anime/6/82898.jpg,ED1
1115,https://open.spotify.com/track/2VPO1aUE0XoDrafmyuH4Ty,GO,,,,バンプ・オブ・チキン; Banpu Obu Chikin,,https://myanimelist.net/anime/31629/,Granblue Fantasy The Animation,,GRANBLUE FANTASY The Animation,Spring 2017,https://cdn.myanimelist.net/images/anime/2/81630.jpg,OP1
1116,https://open.spotify.com/track/1YqVJ2YSgwxWpfuENocF2t,"Hello, world!",,,"Hello world!; Hello,world!",バンプ・オブ・チキン; Banpu Obu Chikin,,https://myanimelist.net/anime/24439/,Kekkai Sensen,Blood Blockade Battlefront,血界戦線,Spring 2015,https://cdn.myanimelist.net/images/anime/12/73559.jpg,OP1
1117,https://open.spotify.com/track/3cQWusqyt053W56L3XBiIs,sailing day,,,,バンプ・オブ・チキン; Banpu Obu Chikin,,https://myanimelist.net/anime/462/,One Piece Movie 4: Dead End no Bouken,One Piece: Dead End,ワンピース デッドエンドの冒険,Winter 2003,https://cdn.myanimelist.net/images/anime/10/20924.jpg,ED1
1118,https://open.spotify.com/track/14hKgMHvMhHiIsz4hYyinB,Tomodachi no Uta,,友達の唄,,バンプ・オブ・チキン; Banpu Obu Chikin,,https://myanimelist.net/anime/10534/,Doraemon Movie 31: Shin Nobita to Tetsujin Heidan - Habatake Tenshi-tachi,,映画 ドラえもん 新・のび太と鉄人兵団～はばたけ 天使たち～,Winter 2011,https://cdn.myanimelist.net/images/anime/7/72436.jpg,ED1
1119,https://open.spotify.com/track/1sbvIp94XFJcdndOqQgNh6,Karma,,カルマ,,バンプ・オブ・チキン; Banpu Obu Chikin,,https://myanimelist.net/anime/4884/,Tales of the Abyss,Tales of the Abyss,テイルズ オブ ジ アビス,Fall 2008,https://cdn.myanimelist.net/images/anime/8/21243.jpg,OP1
1120,https://open.spotify.com/track/6e2AA1GWbvFGgE9G78mcny,Sign,,,,内田 彩,Uchida Aya,https://myanimelist.net/anime/38101/,5-toubun no Hanayome,The Quintessential Quintuplets,五等分の花嫁,Winter 2019,https://cdn.myanimelist.net/images/anime/1819/97947.jpg,ED1
1121,https://open.spotify.com/track/23DbzwNJSLo7nkSWjODMvY,Gurenge,,紅蓮華,,織部 里沙,Risa Oribe; Oribe Risa; Love is Same All,https://myanimelist.net/anime/38000/,Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba,鬼滅の刃,Spring 2019,https://cdn.myanimelist.net/images/anime/1286/99889.jpg,OP1
1122,https://open.spotify.com/track/7hDXkVTBjTTHlbDhuKlTxJ,MASSIVE WONDERS,,,,水樹 奈々,Mizuki Nana,https://myanimelist.net/anime/1915/,Mahou Shoujo Lyrical Nanoha StrikerS,Magical Girl Lyrical Nanoha StrikerS,魔法少女リリカルなのはStrikerS,Spring 2007,https://cdn.myanimelist.net/images/anime/3/14190.jpg,OP2
1123,https://open.spotify.com/track/0EcJMHq5S4WyEI0L2yTOhP,NEVER SURRENDER,,,,水樹 奈々,Mizuki Nana,https://myanimelist.net/anime/35984/,Mahou Shoujo Lyrical Nanoha: Detonation,,魔法少女リリカルなのは Detonation,Fall 2018,https://cdn.myanimelist.net/images/anime/1084/93086.jpg,ED1
1124,https://open.spotify.com/track/3FrTuc0iZXzB2qvguFjoy5,Destiny's Prelude,,,,水樹 奈々,Mizuki Nana,https://myanimelist.net/anime/17947/,Mahou Shoujo Lyrical Nanoha: Reflection,Magical Girl Lyrical Nanoha Reflection,魔法少女リリカルなのは Reflection,Summer 2017,https://cdn.myanimelist.net/images/anime/11/88348.jpg,ED1
1125,https://open.spotify.com/track/4v5Q5FEV4dRE6OW5xcWazs,PHANTOM MINDS,,,,水樹 奈々,Mizuki Nana,https://myanimelist.net/anime/4985/,Mahou Shoujo Lyrical Nanoha: The Movie 1st,Magical Girl Lyrical Nanoha: The Movie 1st,魔法少女リリカルなのは The MOVIE 1st,Winter 2010,https://cdn.myanimelist.net/images/anime/1058/94433.jpg,ED2
1126,https://open.spotify.com/track/09IKYdiiHe50L8oI8mFVue,BRIGHT STREAM,,,,水樹 奈々,Mizuki Nana,https://myanimelist.net/anime/10153/,Mahou Shoujo Lyrical Nanoha: The Movie 2nd A's,Magical Girl Lyrical Nanoha: The Movie 2nd A's,魔法少女リリカルなのは The MOVIE 2nd A's,Summer 2012,https://cdn.myanimelist.net/images/anime/1511/94432.jpg,ED2
1127,https://open.spotify.com/track/7pZykVIIa4U2EtHuhNfgAr,Shin Ai,,深愛,,水樹 奈々,Mizuki Nana,https://myanimelist.net/anime/4720/,White Album,White Album,ホワイトアルバム,Winter 2009,https://cdn.myanimelist.net/images/anime/12/43537.jpg,OP1
1128,https://open.spotify.com/track/6r8BUN7S5ULjQJypRIXwHf,Mugen,,夢幻,,水樹 奈々,Mizuki Nana,https://myanimelist.net/anime/6165/,White Album 2nd Season,White Album Season 2,WHITE ALBUM 第2期,Fall 2009,https://cdn.myanimelist.net/images/anime/7/43541.jpg,OP1
1129,https://open.spotify.com/track/1jKelYrQkIlVddRXdGYz9E,HOT BLOOD,,,,水樹 奈々,Mizuki Nana,https://myanimelist.net/anime/35964/,Basilisk: Ouka Ninpouchou,Basilisk: The Ouka Ninja Scrolls,バジリスク ～桜花忍法帖～,Winter 2018,https://cdn.myanimelist.net/images/anime/2/88384.jpg,ED1
1130,https://open.spotify.com/track/4QnAK7vQVJ6IV7RHWuTD6Q,Suiren,,粋恋,,水樹 奈々,Mizuki Nana,https://myanimelist.net/anime/35964/,Basilisk: Ouka Ninpouchou,Basilisk: The Ouka Ninja Scrolls,バジリスク ～桜花忍法帖～,Winter 2018,https://cdn.myanimelist.net/images/anime/2/88384.jpg,ED2
1131,https://open.spotify.com/track/5p3ZTYHlKPHD265ZUnks8S,Junketsu Paradox,,純潔パラドックス,,水樹 奈々,Mizuki Nana,https://myanimelist.net/anime/10490/,Blood-C,BLOOD-C,ブラッドシー,Summer 2011,https://cdn.myanimelist.net/images/anime/2/31649.jpg,ED1
1132,https://open.spotify.com/track/3DJWi9sgQLFdhhUkyt7KTN,METRO BAROQUE,,,,水樹 奈々,Mizuki Nana,https://myanimelist.net/anime/10681/,Blood-C: The Last Dark,Blood-C: The Last Dark,劇場版 ブラッドシー ザ ラスト ダーク,Spring 2012,https://cdn.myanimelist.net/images/anime/1159/94216.jpg,ED1
1133,https://open.spotify.com/track/6qFbz5JKXWvf48QuyfXRPt,Shuumatsu no Love Song,,終末のラブソング,,水樹 奈々,Mizuki Nana,https://myanimelist.net/anime/25731/,Cross Ange: Tenshi to Ryuu no Rondo,Cross Ange: Rondo of Angel and Dragon,クロスアンジュ 天使と竜の輪舞〈ロンド〉,Fall 2014,https://cdn.myanimelist.net/images/anime/2/67515.jpg,ED2
1134,https://open.spotify.com/track/7goJieTP7XVVLMLdb5OFHd,Scarlet Knight,,,,水樹 奈々,Mizuki Nana,https://myanimelist.net/anime/10155/,Dog Days,,ドッグデイズ,Spring 2011,https://cdn.myanimelist.net/images/anime/9/75378.jpg,OP1
1135,https://open.spotify.com/track/6aSOAkhrHgGv4hzDhnIm50,FEARLESS HERO,,,,水樹 奈々,Mizuki Nana,https://myanimelist.net/anime/11783/,Dog Days',,ドッグデイズ',Summer 2012,https://cdn.myanimelist.net/images/anime/9/42105.jpg,OP1
1136,https://open.spotify.com/track/7scWTACvzsB1Q92nERgey4,No Limit,,,,水樹 奈々,Mizuki Nana,https://myanimelist.net/anime/16385/,Dog Days'',,ドッグデイズ'',Winter 2015,https://cdn.myanimelist.net/images/anime/8/70709.jpg,OP1
1137,https://open.spotify.com/track/27vsqGPt44ZyQPqwzKtgyw,The place of happiness,,,,水樹 奈々,Mizuki Nana,https://myanimelist.net/anime/2776/,Generation of Chaos,,ジェネレーション オブ カオス,Summer 2001,https://cdn.myanimelist.net/images/anime/7/3752.jpg,OP1
1138,https://open.spotify.com/track/1eoWeD2s94NA9eFKZqPuU0,LOVE & HISTORY,,,,水樹 奈々,Mizuki Nana,https://myanimelist.net/anime/2777/,Generation of Chaos Next: Chikai no Pendant,,ジェネレーション オブ カオス ネクスト～誓いのペンダント～,Spring 2002,https://cdn.myanimelist.net/images/anime/10/3753.jpg,OP1
1139,https://open.spotify.com/track/5uZmxlWvSdpihjEZngcX8c,Nocturne,,,,水樹 奈々,Mizuki Nana,https://myanimelist.net/anime/362/,Memories Off 2nd,,Memories Off 2nd (メモリーズオフ 2nd),Winter 2003,https://cdn.myanimelist.net/images/anime/2/3290.jpg,OP1
1140,https://open.spotify.com/track/4pNh5whVli3mcsjb0ARwAw,WHAT YOU WANT,,,,水樹 奈々,Mizuki Nana,https://myanimelist.net/anime/38022/,Monster Strike The Animation,Monster Strike the Animation,モンスターストライク The Animation,Summer 2018,https://cdn.myanimelist.net/images/anime/1415/101689.jpg,ED1
1141,https://open.spotify.com/track/6gOz3Iy7Ue6t9Ja3dj7RSb,COSMIC LOVE,,,,水樹 奈々,Mizuki Nana,https://myanimelist.net/anime/2993/,Rosario to Vampire,Rosario + Vampire,ロザリオとバンパイア,Winter 2008,https://cdn.myanimelist.net/images/anime/12/75242.jpg,OP1
1142,https://open.spotify.com/track/28dDBhBG9O6MheKdPvbFp8,Dancing in the velvet moon,,,,水樹 奈々,Mizuki Nana,https://myanimelist.net/anime/2993/,Rosario to Vampire,Rosario + Vampire,ロザリオとバンパイア,Winter 2008,https://cdn.myanimelist.net/images/anime/12/75242.jpg,ED1
1143,https://open.spotify.com/track/4i9D1GN4xtGXiYRgx7mfl9,DISCOTHEQUE,,,,水樹 奈々,Mizuki Nana,https://myanimelist.net/anime/4214/,Rosario to Vampire Capu2,Rosario + Vampire Capu2,ロザリオとバンパイア Capu2,Fall 2008,https://cdn.myanimelist.net/images/anime/6/25093.jpg,OP1
1144,https://open.spotify.com/track/1fDNrXuIKfZ2PhIKcbbwa3,Trinity Cross,,,,水樹 奈々,Mizuki Nana,https://myanimelist.net/anime/4214/,Rosario to Vampire Capu2,Rosario + Vampire Capu2,ロザリオとバンパイア Capu2,Fall 2008,https://cdn.myanimelist.net/images/anime/6/25093.jpg,ED1
1145,https://open.spotify.com/track/69QNXJNXFddfmzcz0mDB6m,Synchrogazer,,,,水樹 奈々,Mizuki Nana,https://myanimelist.net/anime/11751/,Senki Zesshou Symphogear,Symphogear,戦姫絶唱シンフォギア,Winter 2012,https://cdn.myanimelist.net/images/anime/11/75580.jpg,OP1
1146,https://open.spotify.com/track/44HokGU8V1GTc0vdOIXrmL,Vitalization,,,,水樹 奈々,Mizuki Nana,https://myanimelist.net/anime/15793/,Senki Zesshou Symphogear G,Symphogear G,戦姫絶唱シンフォギアG,Summer 2013,https://cdn.myanimelist.net/images/anime/2/86630.jpg,OP1
1147,https://open.spotify.com/track/22b3p38QWCoHEZI3PQ5RnK,Exterminate,,,,水樹 奈々,Mizuki Nana,https://myanimelist.net/anime/21573/,Senki Zesshou Symphogear GX,Symphogear GX,戦姫絶唱シンフォギアGX,Summer 2015,https://cdn.myanimelist.net/images/anime/9/86681.jpg,OP1
1148,https://open.spotify.com/track/1pu0l2CLyOBzI9SRdqOqTV,METANOIA,,,,水樹 奈々,Mizuki Nana,https://myanimelist.net/anime/32843/,Senki Zesshou Symphogear XV,,戦姫絶唱シンフォギアXV,Summer 2019,https://cdn.myanimelist.net/images/anime/1899/101966.jpg,OP1
1149,https://open.spotify.com/track/5NDMUVjHWNo6hjNXLUB7UF,Tenkuu no Canaria,,天空のカナリア,,水樹 奈々,Mizuki Nana,https://myanimelist.net/anime/5306/,Tales of Symphonia The Animation: Tethe'alla-hen,,テイルズ オブ シンフォニア THE ANIMATION テセアラ編,Winter 2010,https://cdn.myanimelist.net/images/anime/9/23211.jpg,OP1
1150,https://open.spotify.com/track/64yajM6CxtLghmgB53VeXT,Inferno,,インフェルノ,,ミセスグリーンアップル,Mrs Green Apple,https://myanimelist.net/anime/38671/,Enen no Shouboutai,Fire Force,炎炎ノ消防隊,Summer 2019,https://cdn.myanimelist.net/images/anime/1664/103275.jpg,OP1
1151,https://open.spotify.com/track/1k5C4VnzRarWj4LZ0F1XkD,LIFE,,,,,Rude-a; Rude a,https://myanimelist.net/anime/38691/,Dr. Stone,Dr. Stone,ドクターストーン,Summer 2019,https://cdn.myanimelist.net/images/anime/1613/102576.jpg,ED1
1152,https://open.spotify.com/track/5tw5KJQclTS3iL4NbzE7TJ,WISH,,,,まじ娘,,https://myanimelist.net/anime/38735/,7 Seeds,7 Seeds,7SEEDS,Spring 2019,https://cdn.myanimelist.net/images/anime/1305/96703.jpg,ED1
1153,https://open.spotify.com/track/6KcTwzDMPgUJAmdkKKVnEA,PANTA RHEI,,,,ミスアンドロイド,Myth and Roid,https://myanimelist.net/anime/37744/,Isekai Cheat Magician,,異世界チート魔術師〈マジシャン〉,Summer 2019,https://cdn.myanimelist.net/images/anime/1282/102248.jpg,OP1
1154,https://open.spotify.com/track/5no7mcSWpXEiA9TfsOcIEd,Onegai Muscle,,お願いマッスル,,ファイルーズ あい; 石川 界人,Fairouz Ai; Ishikawa Kaito,https://myanimelist.net/anime/39026/,Dumbbell Nan Kilo Moteru?,How heavy are the dumbbells you lift?,ダンベル何キロ持てる？,Summer 2019,https://cdn.myanimelist.net/images/anime/1385/101060.jpg,OP1
1155,https://open.spotify.com/track/1lujHL2dL3sGM2dEQDKRhK,Shadow is the Light,,,,,,https://myanimelist.net/anime/38480/,Toaru Kagaku no Accelerator,A Certain Scientific Accelerator,とある科学の一方通行〈アクセラレータ〉,Summer 2019,https://cdn.myanimelist.net/images/anime/1160/99995.jpg,OP1
1156,https://open.spotify.com/track/56pvqFKGXPjubh5eY6sOlv,Is There Still Anything That Love Can Do?,,,,ラッドウインプス; Raddo'uinpusu,,https://myanimelist.net/anime/38826/,Tenki no Ko,Weathering With You,天気の子,Summer 2019,https://cdn.myanimelist.net/images/anime/1880/101146.jpg,OST
1157,https://open.spotify.com/track/4toGhOrpjQfweDT9flB5iq,We Will Be Alright (Movie Edit),,,We'll Be Alright; Well Be Alright,ラッドウインプス; Raddo'uinpusu,,https://myanimelist.net/anime/38826/,Tenki no Ko,Weathering With You,天気の子,Summer 2019,https://cdn.myanimelist.net/images/anime/1880/101146.jpg,OST
1158,https://open.spotify.com/track/2AmRjWxvLxJK3DjCYNruLI,Celebration (Movie Edit),,,,ラッドウインプス; Raddo'uinpusu; 三浦透子; Miura Tōko; みうら とうこ,Toko Miura; Miura Toko; Touko Miura; Miura Touko; Tooko Miura; Miura Tooko,https://myanimelist.net/anime/38826/,Tenki no Ko,Weathering With You,天気の子,Summer 2019,https://cdn.myanimelist.net/images/anime/1880/101146.jpg,OST
1159,https://open.spotify.com/track/0L7TjIdcVQaDlX3nQbMdQC,Voice of Wind (Movie Edit),,,,ラッドウインプス; Raddo'uinpusu,,https://myanimelist.net/anime/38826/,Tenki no Ko,Weathering With You,天気の子,Summer 2019,https://cdn.myanimelist.net/images/anime/1880/101146.jpg,OST
1160,https://open.spotify.com/track/3sePSu5Iv52Sf6qUNzqCT8,Chime,,,,大塚 愛; Ōtsuka Ai,Ai Otsuka; Otsuka Ai,https://myanimelist.net/anime/38680/,Fruits Basket 1st Season,,フルーツバスケット 1st season,Spring 2019,https://cdn.myanimelist.net/images/anime/1447/99827.jpg,OP2
1161,https://open.spotify.com/track/6cYG1IcaWccIjWO8ku321f,Mimei no Kimi to Hakumei no Mahou,,未明の君と薄明の魔法,,やなぎ なぎ,Yanagi Nagi; nagiyanagi,https://myanimelist.net/anime/37497/,Irozuku Sekai no Ashita kara,Iroduku: The World in Colors,色づく世界の明日から,Fall 2018,https://cdn.myanimelist.net/images/anime/1424/93855.jpg,ED1
1162,https://open.spotify.com/track/0rFf0Dy90reZN56WEQn0Mw,Iwanai kedo ne.,,言わないけどね.,,大原 ゆい子; Ōhara Yuiko,Yuiko Ohara; Ohara Yuiko; Yuiko Ohara; Ohara Yuiko; Yuiko Ouhara; Ouhara Yuiko; Yuiko Oohara; Oohara Yuiko,https://myanimelist.net/anime/35860/,Karakai Jouzu no Takagi-san,Teasing Master Takagi-san,からかい上手の高木さん,Winter 2018,https://cdn.myanimelist.net/images/anime/1591/95091.jpg,OP1
1163,https://open.spotify.com/track/4DXrWMEZPKexZDAqTvfU5F,here and there,,,,やなぎ なぎ,Yanagi Nagi; nagiyanagi,https://myanimelist.net/anime/35079/,Kino no Tabi: The Beautiful World - The Animated Series,Kino's Journey -the Beautiful World- the Animated Series,キノの旅 -the Beautiful World- the Animated Series,Fall 2017,https://cdn.myanimelist.net/images/anime/13/87235.jpg,OP1
1164,https://open.spotify.com/track/2TH64R5hZPzYA6PniQ37Is,over and over,,,,やなぎ なぎ,Yanagi Nagi; nagiyanagi,https://myanimelist.net/anime/35639/,Just Because!,Just Because!,Just Because!,Fall 2017,https://cdn.myanimelist.net/images/anime/10/88234.jpg,OP1
1165,https://open.spotify.com/track/7ytJG7qTvJ4dBhQOWoaQbq,a-gain,,,,中山 怜香,Reika Nakayama; Nakayama Reika,https://myanimelist.net/anime/28391/,Ao no Kanata no Four Rhythm,Aokana: Four Rhythm Across the Blue,蒼の彼方のフォーリズム,Winter 2016,https://cdn.myanimelist.net/images/anime/9/77839.jpg,ED1
1166,https://open.spotify.com/track/6iGR8fo6zChZhHcAC0subK,Hajimete Girls!,,初めてガールズ！,,中山 怜香,Reika Nakayama; Nakayama Reika,https://myanimelist.net/anime/30355/,Wakaba*Girl,Wakaba Girl,わかば＊ガール,Summer 2015,https://cdn.myanimelist.net/images/anime/2/74878.jpg,OP1
1167,https://open.spotify.com/track/1unOFM2AvR2SWp9lwVeznF,HEROES,,,,グレイ,,https://myanimelist.net/anime/30230/,Diamond no Ace: Second Season,Ace of Diamond: Second Season,ダイヤのA[エース]～Second Season～,Spring 2015,https://cdn.myanimelist.net/images/anime/9/74398.jpg,OP4
1168,https://open.spotify.com/track/3AUkj8YDAfKs4o0wHewxoU,Orarion,,オラリオン,,やなぎ なぎ,Yanagi Nagi; nagiyanagi,https://myanimelist.net/anime/28927/,Owari no Seraph: Nagoya Kessen-hen,Seraph of the End: Battle in Nagoya,終わりのセラフ　名古屋決戦編,Fall 2015,https://cdn.myanimelist.net/images/anime/9/76632.jpg,ED1
1169,https://open.spotify.com/track/3aPVXa50VOr2SyTQ5hA3Ok,Tokimeki Poporon♪,,ときめきポポロン♪,,水瀬 いのり; 村川 梨衣; 徳井 青空,Minase Inori; Murakawa Rie; Tokui Sora,https://myanimelist.net/anime/29787/,Gochuumon wa Usagi Desu ka??,Is the Order a Rabbit??,ご注文はうさぎですか??,Fall 2015,https://cdn.myanimelist.net/images/anime/8/76702.jpg,ED1
1170,https://open.spotify.com/track/2pVM7fKZJHsFskQBtWk7tf,Ambivalentidea,,,,やなぎ なぎ,Yanagi Nagi; nagiyanagi,https://myanimelist.net/anime/12413/,Jormungand,Jormungand,ヨルムンガンド,Spring 2012,https://cdn.myanimelist.net/images/anime/11/73280.jpg,ED1
1171,https://open.spotify.com/track/7nV4ETfTYv8EoI1yWFPWuw,Shiroku Yawaraka na Hana,,白くやわらかな花,,やなぎ なぎ,Yanagi Nagi; nagiyanagi,https://myanimelist.net/anime/12413/,Jormungand,Jormungand,ヨルムンガンド,Spring 2012,https://cdn.myanimelist.net/images/anime/11/73280.jpg,ED2
1172,https://open.spotify.com/track/5w1L7Bj14oC7II12HdZP1k,sign,,,,中山 怜香,Reika Nakayama; Nakayama Reika,https://myanimelist.net/anime/11433/,Ano Natsu de Matteru,Waiting in the Summer,あの夏で待ってる,Winter 2012,https://cdn.myanimelist.net/images/anime/12/59405.jpg,OP1
1173,https://open.spotify.com/track/4EgheNrAsZTAvnnZJJmZaQ,Aqua Terrarium,,アクアテラリウム,,やなぎ なぎ,Yanagi Nagi; nagiyanagi,https://myanimelist.net/anime/16067/,Nagi no Asu kara,A Lull in the Sea,凪のあすから,Fall 2013,https://cdn.myanimelist.net/images/anime/7/53549.jpg,ED1
1174,https://open.spotify.com/track/5dXDugbBL1Ggmb5NCOydn6,Mitsuba no Musubime,,三つ葉の結びめ,,やなぎ なぎ,Yanagi Nagi; nagiyanagi,https://myanimelist.net/anime/16067/,Nagi no Asu kara,A Lull in the Sea,凪のあすから,Fall 2013,https://cdn.myanimelist.net/images/anime/7/53549.jpg,ED2
1175,https://open.spotify.com/track/6MJeRVnm7ILPDvNNkQXuXY,masterpiece,,,,川田 まみ,,https://myanimelist.net/anime/4654/,Toaru Majutsu no Index,A Certain Magical Index,とある魔術の禁書目録,Fall 2008,https://cdn.myanimelist.net/images/anime/2/75533.jpg,OP2
